"base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","year","value"
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.71
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","lk","Sri Lanka",7.873054,80.771797,"Lower Middle Income","South Asia","2018",0.02
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","sd","Sudan",12.862807,30.217636,"Lower Middle Income","Sub-Saharan Africa","2018",0.03
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2018",-0.35
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2018",-0.44
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","sy","Syrian Arab Republic",34.802075,38.996815,"Low Income","Middle East & North Africa","2018",0.02
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","tw","Taiwan, China",23.69781,120.960515,"High Income","East Asia & Pacific","2018",0.03
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","tz","Tanzania",-6.369028,34.888822,"Low Income","Sub-Saharan Africa","2018",0
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2018",-0.07
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","tt","Trinidad and Tobago",10.691803,-61.222503,"High Income","Latin America & Caribbean","2018",0.03
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","tn","Tunisia",33.886917,9.537499,"Lower Middle Income","Middle East & North Africa","2018",0.02
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2018",0.83
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","ug","Uganda",1.373333,32.290275,"Low Income","Sub-Saharan Africa","2018",0.01
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2018",0.1
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",0.25
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2018",0.92
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","uy","Uruguay",-32.522779,-55.765835,"High Income","Latin America & Caribbean","2018",0.01
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","uz","Uzbekistan",41.377491,64.585262,"Lower Middle Income","Europe & Central Asia","2018",0
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean","2018",0.1
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific","2018",-0.04
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","ps","West Bank and Gaza",31.952162,35.233154,"Lower Middle Income","Middle East & North Africa","2018",0.01
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","zm","Zambia",-13.133897,27.849332,"Lower Middle Income","Sub-Saharan Africa","2018",-0.09
"gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","zw","Zimbabwe",-19.015438,29.154857,"Low Income","Sub-Saharan Africa","2018",0.01
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","az","Azerbaijan",40.143105,47.576927,"Upper Middle Income","Europe & Central Asia","2018",0.73
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",0.29
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-3.22
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",3.62
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2018",0.22
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2018",0.48
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",0.15
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",-0.37
"ge","Georgia",42.315407,43.356892,"Lower Middle Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2018",30.26
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.73
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-1.98
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2018",-0.69
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","2018",-0.45
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","2018",0.46
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",-0.49
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-1.15
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",0.49
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",-0.43
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","ke","Kenya",-0.023559,37.906193,"Lower Middle Income","Sub-Saharan Africa","2018",-0.07
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","lb","Lebanon",33.854721,35.862285,"Upper Middle Income","Middle East & North Africa","2018",0.03
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",-0.43
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2018",-1.43
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2018",1.52
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2018",-0.25
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","tg","Togo",8.619543,0.824782,"Low Income","Sub-Saharan Africa","2018",-0.02
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",-0.87
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",-2.89
"gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","us","United States",37.09024,-95.712891,"High Income","North America","2018",0.69
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","al","Albania",41.153332,20.168331,"Upper Middle Income","Europe & Central Asia","2018",-0.01
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.19
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2018",-0.41
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2018",-1.41
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","bg","Bulgaria",42.733883,25.48583,"Upper Middle Income","Europe & Central Asia","2018",-0.1
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-0.4
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2018",0
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","cy","Cyprus",35.126413,33.429859,"High Income","Europe & Central Asia","2018",-1.83
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2018",-0.6
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2018",-0.91
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2018",-0.1
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",-1.95
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-4.53
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2018",-0.08
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",-0.01
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2018",-0.69
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",-0.32
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2018",-0.54
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",-3.93
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2018",-0.18
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2018",-0.34
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2018",-0.04
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2018",-0.12
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","sa","Saudi Arabia",23.885942,45.079162,"High Income","Middle East & North Africa","2018",0.07
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia","2018",0.12
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.33
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2018",-1.82
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2018",-2.14
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2018",1.06
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2018",0.01
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",0.09
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",-12.79
"gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2018",-0.58
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-0.31
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2018",-0.24
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","cr","Costa Rica",9.748917,-83.753428,"Upper Middle Income","Latin America & Caribbean","2018",-0.12
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","sv","El Salvador",13.794185,-88.89653,"Lower Middle Income","Latin America & Caribbean","2018",-0.68
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","2018",-0.9
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2018",-0.92
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","ni","Nicaragua",12.865416,-85.207229,"Lower Middle Income","Latin America & Caribbean","2018",0.35
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean","2018",-0.27
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.96
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America","2018",0.18
"gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean","2018",1.2
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.66
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2018",-0.08
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","bd","Bangladesh",23.684994,90.356331,"Lower Middle Income","South Asia","2018",0.06
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2018",-0.04
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2018",0.73
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-1.15
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2018",9.21
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2018",-0.11
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2018",-0.06
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",1.35
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-0.39
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",3.8
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","2018",0.11
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2018",-0.05
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","il","Israel",31.046051,34.851612,"High Income","Middle East & North Africa","2018",-0.06
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",-0.06
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2018",-0.58
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","kr","Korea, Rep.",35.907757,127.766922,"High Income","East Asia & Pacific","2018",0.2
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2018",0.58
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2018",0.08
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",0.19
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2018",-0.44
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2018",0.89
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","pk","Pakistan",30.375321,69.345116,"Lower Middle Income","South Asia","2018",0.16
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","ph","Philippines",12.879721,121.774017,"Lower Middle Income","East Asia & Pacific","2018",0.04
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2018",0.14
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2018",-1.32
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2018",0.53
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.21
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2018",-0.27
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2018",-0.06
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","tw","Taiwan, China",23.69781,120.960515,"High Income","East Asia & Pacific","2018",1.06
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2018",0.01
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2018",0.13
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",0.3
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",4.76
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","us","United States",37.09024,-95.712891,"High Income","North America","2018",4.11
"hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific","2018",-0.05
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-1.35
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","cr","Costa Rica",9.748917,-83.753428,"Upper Middle Income","Latin America & Caribbean","2018",-0.28
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","2018",1.82
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2018",-1.16
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","ni","Nicaragua",12.865416,-85.207229,"Lower Middle Income","Latin America & Caribbean","2018",0.63
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-2.15
"hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America","2018",-0.83
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.25
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2018",-2.5
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2018",-0.89
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","ba","Bosnia and Herzegovina",43.915886,17.679076,"Upper Middle Income","Europe & Central Asia","2018",2.17
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-0.72
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2018",-0.78
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",-0.8
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-11.03
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2018",-5.97
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",-0.18
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",-1.76
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2018",-0.58
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2018",-0.13
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia","2018",0.87
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","si","Slovenia",46.151241,14.995463,"High Income","Europe & Central Asia","2018",-0.09
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.69
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2018",-2.01
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2018",-1.3
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",-0.13
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",-5.07
"hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2018",1
"ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-9.77
"ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","2018",1.1
"ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",-5.06
"ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America","2018",-13.73
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.44
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2018",-2.79
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2018",-0.93
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2018",2.1
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-0.85
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2018",0.42
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2018",-0.53
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2018",-0.28
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2018",-0.2
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",-0.98
